category ID,cat_code,category1_ru,category2_ru,category3_ru,category4_ru,category5_ru,category6_ru,comm FBO %,comm FBS %,comm DBS%
14257,Goʻzallik va parvarishShaxsiy gigiyenaOgʻiz boʻshligʻi gigiyenasiTishlarni oqartirish,Goʻzallik va parvarish,Shaxsiy gigiyena,Ogʻiz boʻshligʻi gigiyenasi,Tishlarni oqartirish,,,20%,20%,20%
14258,Uy-roʻzgʻor buyumlariOshxona buyumlariOshxona anjomlariBaliq tozalagichlar va qisqichlar,Uy-roʻzgʻor buyumlari,Oshxona buyumlari,Oshxona anjomlari,Baliq tozalagichlar va qisqichlar,,,25%,25%,25%
14259,ElektronikaKompyuter texnikasiKompyuterning tashqi qurilmalariTashqi optik privodlar,Elektronika,Kompyuter texnikasi,Kompyuterning tashqi qurilmalari,Tashqi optik privodlar,,,20%,20%,20%
14260,Bolalar tovarlariGigiyena va tagliklarСhaqaloq parvarishiBolalar quloqlarini tozalash uchun asboblar to'plami,Bolalar tovarlari,Gigiyena va tagliklar,Сhaqaloq parvarishi,Bolalar quloqlarini tozalash uchun asboblar to'plami,,,20%,20%,20%
14261,AksessuarlarOʻgʻil bolalar uchun aksessuarlarBosh kiyimlarBandanalar,Aksessuarlar,Oʻgʻil bolalar uchun aksessuarlar,Bosh kiyimlar,Bandanalar,,,30%,30%,30%
14262,ElektronikaSmartfonlar va telefonlarKnopkali telefonlar,Elektronika,Smartfonlar va telefonlar,Knopkali telefonlar,,,,17%,17%,17%
14263,Goʻzallik va parvarishYuz parvarishiNamlash va oziqlantirishLosyonlar,Goʻzallik va parvarish,Yuz parvarishi,Namlash va oziqlantirish,Losyonlar,,,20%,20%,20%
14264,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarPichoqlar va lezviyalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Pichoqlar va lezviyalar,O'zgartirish roligi,,20%,20%,20%
14265,Uy-roʻzgʻor buyumlariBayramlar uchun tovarlarYangi yil tovarlariSunʼiy archalar,Uy-roʻzgʻor buyumlari,Bayramlar uchun tovarlar,Yangi yil tovarlari,Sunʼiy archalar,,,15%,15%,15%
14266,ElektronikaAqlli uy va xavfsizlikVideokuzatuvVideo kuzatuv tizimlari,Elektronika,Aqlli uy va xavfsizlik,Videokuzatuv,Video kuzatuv tizimlari,,,18%,18%,18%
14267,Goʻzallik va parvarishManikyur va pedikyurManikyur anjomlariTirnoqlar uchun apelsin tayoqchalari va salfetkalar,Goʻzallik va parvarish,Manikyur va pedikyur,Manikyur anjomlari,Tirnoqlar uchun apelsin tayoqchalari va salfetkalar,,,20%,20%,20%
14268,Sport va hordiqErkin og'irliklarShtangalar uchun disklar va blinlar,Sport va hordiq,Erkin og'irliklar,Shtangalar uchun disklar va blinlar,,,,22%,22%,22%
14269,ElektronikaSmartfonlar va telefonlarSmartfonlar uchun aksessuarlarBogʻichlar,Elektronika,Smartfonlar va telefonlar,Smartfonlar uchun aksessuarlar,Bogʻichlar,,,30%,30%,30%
"14270,""Xobbi va ijodRasmlar, foto ramkalar, otkritkalar yasashOtkritka yasash uchun toʻplamlar"",Xobbi va ijod,""Rasmlar, foto ramkalar, otkritkalar yasash"",Otkritka yasash uchun toʻplamlar,,,,22%,22%,22%"
"14271,""Goʻzallik va parvarishTana parvarishiNamlash va oziqlantirishTermal suv, toniklar va spreylar"",Goʻzallik va parvarish,Tana parvarishi,Namlash va oziqlantirish,""Termal suv, toniklar va spreylar"",,,20%,20%,20%"
14273,Hayvonlar uchun tovarlarItlar uchunOzuqa va shirinliklarQuruq ovqatlar,Hayvonlar uchun tovarlar,Itlar uchun,Ozuqa va shirinliklar,Quruq ovqatlar,,,12%,12%,12%
14275,Maishiy texnikaGoʻzallik uchun texnikaSoch kesishSoch olish mashinkasi uchun ehtiyot qismlar va aksessuarlar,Maishiy texnika,Goʻzallik uchun texnika,Soch kesish,Soch olish mashinkasi uchun ehtiyot qismlar va aksessuarlar,,,22%,22%,22%
14276,AksessuarlarAyollar aksessuarlariKoʻzoynakQuyoshdan himoya koʻzoynaklari,Aksessuarlar,Ayollar aksessuarlari,Koʻzoynak,Quyoshdan himoya koʻzoynaklari,,,30%,30%,30%
14277,ElektronikaQuloqchinlar va audio texnikalarQuloqchinlarBluetooth-garnituralar,Elektronika,Quloqchinlar va audio texnikalar,Quloqchinlar,Bluetooth-garnituralar,,,30%,30%,30%
14278,KiyimOʻgʻil bolalar uchun kiyimlarIchki kiyim va termal ichki kiyimTrusiklar,Kiyim,Oʻgʻil bolalar uchun kiyimlar,Ichki kiyim va termal ichki kiyim,Trusiklar,,,25%,25%,25%
14279,KiyimAyollar kiyimiJinsilarTekis jinsilar,Kiyim,Ayollar kiyimi,Jinsilar,Tekis jinsilar,,,25%,25%,25%
14280,AvtotovarlarAksessuarlar va jihozlarAvariya holatlari uchun zarur anjomlarYongʻin oʻchirgichlar,Avtotovarlar,Aksessuarlar va jihozlar,Avariya holatlari uchun zarur anjomlar,Yongʻin oʻchirgichlar,,,25%,25%,25%
14281,AksessuarlarQizlar uchun aksessuarlarSumkalar va ryukzaklarSumkalar,Aksessuarlar,Qizlar uchun aksessuarlar,Sumkalar va ryukzaklar,Sumkalar,,,30%,30%,30%
14282,AksessuarlarAyollar aksessuarlariSumkalar va ryukzaklarBelga taqiladigan sumkalar,Aksessuarlar,Ayollar aksessuarlari,Sumkalar va ryukzaklar,Belga taqiladigan sumkalar,,,25%,25%,25%
"14283,""Oziq-ovqat mahsulotlariYog'lar, souslar va ziravorlarYog’larKungaboqar yog'i"",Oziq-ovqat mahsulotlari,""Yog'lar, souslar va ziravorlar"",Yog’lar,Kungaboqar yog'i,,,15%,15%,15%"
14286,Qurilish va taʼmirlashSantexnikaVannalar va butlovchi qismlarButlovchi qismlar,Qurilish va taʼmirlash,Santexnika,Vannalar va butlovchi qismlar,Butlovchi qismlar,Vanna uchun ekran,,18%,18%,18%
"14287,""Oziq-ovqat mahsulotlariMakaronlar, yormalar va quruq nonushtalarYormalar va dukkaklilarGuruch"",Oziq-ovqat mahsulotlari,""Makaronlar, yormalar va quruq nonushtalar"",Yormalar va dukkaklilar,Guruch,,,12%,12%,12%"
"14288,""Oziq-ovqat mahsulotlariMakaronlar, yormalar va quruq nonushtalarYormalar va dukkaklilarGrechka"",Oziq-ovqat mahsulotlari,""Makaronlar, yormalar va quruq nonushtalar"",Yormalar va dukkaklilar,Grechka,,,12%,12%,12%"
"14289,""Oziq-ovqat mahsulotlariMakaronlar, yormalar va quruq nonushtalarYormalar va dukkaklilarDukkaklilar"",Oziq-ovqat mahsulotlari,""Makaronlar, yormalar va quruq nonushtalar"",Yormalar va dukkaklilar,Dukkaklilar,,,12%,12%,12%"
"14290,""Oziq-ovqat mahsulotlariMakaronlar, yormalar va quruq nonushtalarYormalar va dukkaklilarBulg'ur, kinoa, kuskus"",Oziq-ovqat mahsulotlari,""Makaronlar, yormalar va quruq nonushtalar"",Yormalar va dukkaklilar,""Bulg'ur, kinoa, kuskus"",,,12%,12%,12%"
14291,Oziq-ovqat mahsulotlariKonservalarKonservalangan baliqlar,Oziq-ovqat mahsulotlari,Konservalar,Konservalangan baliqlar,,,,15%,15%,15%
14292,Oziq-ovqat mahsulotlariPishirish va shirinliklarKonfetlarVafli konfetlari,Oziq-ovqat mahsulotlari,Pishirish va shirinliklar,Konfetlar,Vafli konfetlari,,,20%,20%,20%
14294,Oziq-ovqat mahsulotlariPishiriq va desertlar uchun mahsulotlarDesertlar va pishiriqlar tayyorlash uchun aralashmalar,Oziq-ovqat mahsulotlari,Pishiriq va desertlar uchun mahsulotlar,Desertlar va pishiriqlar tayyorlash uchun aralashmalar,,,,15%,15%,15%
"14295,""Oziq-ovqat mahsulotlariChoy, qahva va kakaoKapsulalardagi qahva"",Oziq-ovqat mahsulotlari,""Choy, qahva va kakao"",Kapsulalardagi qahva,,,,17%,17%,17%"
"14296,""Oziq-ovqat mahsulotlariChoy, qahva va kakaoDonli qahva"",Oziq-ovqat mahsulotlari,""Choy, qahva va kakao"",Donli qahva,,,,17%,17%,17%"
"14297,""Oziq-ovqat mahsulotlariChoy, qahva va kakaoMaydalangan qahva"",Oziq-ovqat mahsulotlari,""Choy, qahva va kakao"",Maydalangan qahva,,,,17%,17%,17%"
"14298,""Oziq-ovqat mahsulotlariChoy, qahva va kakaoEriydigan qahva"",Oziq-ovqat mahsulotlari,""Choy, qahva va kakao"",Eriydigan qahva,,,,17%,17%,17%"
"14299,""Oziq-ovqat mahsulotlariChoy, qahva va kakaoQora choy"",Oziq-ovqat mahsulotlari,""Choy, qahva va kakao"",Qora choy,,,,17%,17%,17%"
"14300,""Oziq-ovqat mahsulotlariChoy, qahva va kakaoKoʻk choy"",Oziq-ovqat mahsulotlari,""Choy, qahva va kakao"",Koʻk choy,,,,17%,17%,17%"
"14301,""Oziq-ovqat mahsulotlariChoy, qahva va kakaoGiyohli choylar"",Oziq-ovqat mahsulotlari,""Choy, qahva va kakao"",Giyohli choylar,,,,17%,17%,17%"
"14302,""Oziq-ovqat mahsulotlariChoy, qahva va kakaoQora choy"",Oziq-ovqat mahsulotlari,""Choy, qahva va kakao"",Qora choy,,,,17%,17%,17%"
"14303,""Oziq-ovqat mahsulotlariChoy, qahva va kakaoChaga"",Oziq-ovqat mahsulotlari,""Choy, qahva va kakao"",Chaga,,,,22%,22%,22%"
"14304,""Oziq-ovqat mahsulotlariChoy, qahva va kakaoKakao, issiq shokolad"",Oziq-ovqat mahsulotlari,""Choy, qahva va kakao"",""Kakao, issiq shokolad"",,,,17%,17%,17%"
"14305,""Oziq-ovqat mahsulotlariChoy, qahva va kakaoChoy to'plamlari"",Oziq-ovqat mahsulotlari,""Choy, qahva va kakao"",Choy to'plamlari,,,,15%,15%,15%"
14307,Oziq-ovqat mahsulotlariPishirish va shirinliklarKraft shokoladlar,Oziq-ovqat mahsulotlari,Pishirish va shirinliklar,Kraft shokoladlar,,,,15%,-,-
"14310,""Oziq-ovqat mahsulotlariPishirish va shirinliklarZefir, pastila, marmelad"",Oziq-ovqat mahsulotlari,Pishirish va shirinliklar,""Zefir, pastila, marmelad"",,,,20%,20%,20%"
"14311,""Oziq-ovqat mahsulotlariPishirish va shirinliklarPryaniklar, vaflilar"",Oziq-ovqat mahsulotlari,Pishirish va shirinliklar,""Pryaniklar, vaflilar"",,,,20%,20%,20%"
14312,Oziq-ovqat mahsulotlariPishirish va shirinliklarSharq shirinliklari,Oziq-ovqat mahsulotlari,Pishirish va shirinliklar,Sharq shirinliklari,,,,20%,20%,20%
14313,Oziq-ovqat mahsulotlariPishirish va shirinliklarShokoladli tuxumlar va Syurpriz-tuxumlar,Oziq-ovqat mahsulotlari,Pishirish va shirinliklar,Shokoladli tuxumlar va Syurpriz-tuxumlar,,,,20%,-,-
"14314,""Oziq-ovqat mahsulotlariPishirish va shirinliklarQutili konfetlar, sovgʻalar toʻplami"",Oziq-ovqat mahsulotlari,Pishirish va shirinliklar,""Qutili konfetlar, sovgʻalar toʻplami"",,,,20%,-,-"
"14315,""Qurilish va taʼmirlashElektrikaRozetkalar, vilkalar va o'chirgichlarO'chirgichlar"",Qurilish va taʼmirlash,Elektrika,""Rozetkalar, vilkalar va o'chirgichlar"",O'chirgichlar,Kesishuvchi o'chirgich,,15%,15%,15%"
"14316,""Oziq-ovqat mahsulotlariPishirish va shirinliklarTortlar, ruletlar, keksler"",Oziq-ovqat mahsulotlari,Pishirish va shirinliklar,""Tortlar, ruletlar, keksler"",,,,20%,20%,20%"
14317,Oziq-ovqat mahsulotlariKonservalarSabzavotli ikra va gazaklar,Oziq-ovqat mahsulotlari,Konservalar,Sabzavotli ikra va gazaklar,,,,15%,15%,15%
"14318,""Oziq-ovqat mahsulotlariAsal, murabbo, shirin konservalarAsal va asalarichilik mahsulotlariMum"",Oziq-ovqat mahsulotlari,""Asal, murabbo, shirin konservalar"",Asal va asalarichilik mahsulotlari,Mum,,,15%,15%,15%"
14319,Oziq-ovqat mahsulotlariKonservalarKonservalangan mevalar,Oziq-ovqat mahsulotlari,Konservalar,Konservalangan mevalar,,,,15%,15%,15%
"14320,""Oziq-ovqat mahsulotlariAsal, murabbo, shirin konservalarAsal va asalarichilik mahsulotlariAsal"",Oziq-ovqat mahsulotlari,""Asal, murabbo, shirin konservalar"",Asal va asalarichilik mahsulotlari,Asal,,,15%,15%,15%"
"14321,""Oziq-ovqat mahsulotlariAsal, murabbo, shirin konservalarQuyultirilgan sut"",Oziq-ovqat mahsulotlari,""Asal, murabbo, shirin konservalar"",Quyultirilgan sut,,,,15%,15%,15%"
"14322,""Oziq-ovqat mahsulotlariSneklar, yong'oqlar va pistalarQuruq mevalar va sabzavotlar"",Oziq-ovqat mahsulotlari,""Sneklar, yong'oqlar va pistalar"",Quruq mevalar va sabzavotlar,,,,15%,15%,15%"
"14323,""Oziq-ovqat mahsulotlariSneklar, yong'oqlar va pistalarPistalar"",Oziq-ovqat mahsulotlari,""Sneklar, yong'oqlar va pistalar"",Pistalar,,,,15%,15%,15%"
"14324,""Oziq-ovqat mahsulotlariSneklar, yong'oqlar va pistalarMevali chipslar"",Oziq-ovqat mahsulotlari,""Sneklar, yong'oqlar va pistalar"",Mevali chipslar,,,,15%,15%,15%"
"14325,""Oziq-ovqat mahsulotlariYog'lar, souslar va ziravorlarZiravorlar"",Oziq-ovqat mahsulotlari,""Yog'lar, souslar va ziravorlar"",Ziravorlar,,,,15%,15%,15%"
14327,Oziq-ovqat mahsulotlariPishirish va shirinliklarKonfetlarKaramel konfetlari,Oziq-ovqat mahsulotlari,Pishirish va shirinliklar,Konfetlar,Karamel konfetlari,,,20%,20%,20%
14328,Bolalar tovarlariBolalar ovqatiBolalar uchun pyure,Bolalar tovarlari,Bolalar ovqati,Bolalar uchun pyure,,,,15%,15%,15%
14329,Bolalar tovarlariBolalar ovqatiBolalar uchun desertlarBolalar uchun batonchalar,Bolalar tovarlari,Bolalar ovqati,Bolalar uchun desertlar,Bolalar uchun batonchalar,,,15%,15%,15%
14330,Bolalar tovarlariBolalar ovqatiBolalar uchun desertlarBolalar uchun pechenye,Bolalar tovarlari,Bolalar ovqati,Bolalar uchun desertlar,Bolalar uchun pechenye,,,15%,15%,15%
"14331,""Bolalar tovarlariBolalar ovqatiBolalar uchun suv, sharbatlar va choy"",Bolalar tovarlari,Bolalar ovqati,""Bolalar uchun suv, sharbatlar va choy"",,,,15%,15%,15%"
14332,Bolalar tovarlariDam olish va oʻyin-kulgiBolalar uchun chizish,Bolalar tovarlari,Dam olish va oʻyin-kulgi,Bolalar uchun chizish,,,,20%,20%,20%
"14333,""Oziq-ovqat mahsulotlariSuv, sharbatlar, ichimliklarSuv"",Oziq-ovqat mahsulotlari,""Suv, sharbatlar, ichimliklar"",Suv,,,,15%,15%,15%"
"14334,""Oziq-ovqat mahsulotlariSuv, sharbatlar, ichimliklarKvas, yaxna choy, kombucha"",Oziq-ovqat mahsulotlari,""Suv, sharbatlar, ichimliklar"",""Kvas, yaxna choy, kombucha"",,,,15%,15%,15%"
"14335,""Oziq-ovqat mahsulotlariSuv, sharbatlar, ichimliklarSharbatlar, nektarlar, smuzilar"",Oziq-ovqat mahsulotlari,""Suv, sharbatlar, ichimliklar"",""Sharbatlar, nektarlar, smuzilar"",,,,15%,15%,15%"
"14336,""Oziq-ovqat mahsulotlariChoy, qahva va kakaoQahvali va sutli ichimliklar"",Oziq-ovqat mahsulotlari,""Choy, qahva va kakao"",Qahvali va sutli ichimliklar,,,,15%,15%,15%"
"14337,""Oziq-ovqat mahsulotlariSuv, sharbatlar, ichimliklarMorslar, kissellar, kompotlar"",Oziq-ovqat mahsulotlari,""Suv, sharbatlar, ichimliklar"",""Morslar, kissellar, kompotlar"",,,,15%,15%,15%"
"14338,""Oziq-ovqat mahsulotlariSuv, sharbatlar, ichimliklarGazlangan ichimliklar"",Oziq-ovqat mahsulotlari,""Suv, sharbatlar, ichimliklar"",Gazlangan ichimliklar,,,,15%,15%,15%"
"14341,""Oziq-ovqat mahsulotlariAsal, murabbo, shirin konservalarAsal va asalarichilik mahsulotlariGulchanglar"",Oziq-ovqat mahsulotlari,""Asal, murabbo, shirin konservalar"",Asal va asalarichilik mahsulotlari,Gulchanglar,,,15%,15%,15%"
"14342,""Oziq-ovqat mahsulotlariSneklar, yong'oqlar va pistalarKrekerlar"",Oziq-ovqat mahsulotlari,""Sneklar, yong'oqlar va pistalar"",Krekerlar,,,,15%,15%,15%"
"14343,""Oziq-ovqat mahsulotlariSneklar, yong'oqlar va pistalarSuxarilar, krekerlar, barankalar, sushkalar"",Oziq-ovqat mahsulotlari,""Sneklar, yong'oqlar va pistalar"",""Suxarilar, krekerlar, barankalar, sushkalar"",,,,15%,15%,15%"
14344,Oziq-ovqat mahsulotlariPishirish va shirinliklarKonfetlarDraje konfetlari,Oziq-ovqat mahsulotlari,Pishirish va shirinliklar,Konfetlar,Draje konfetlari,,,20%,20%,20%
"14345,""Oziq-ovqat mahsulotlariSneklar, yong'oqlar va pistalarDudlangan, qoqi qilingan, quritilgan dengiz mahsulotlari va goʻshtli gazaklar"",Oziq-ovqat mahsulotlari,""Sneklar, yong'oqlar va pistalar"",""Dudlangan, qoqi qilingan, quritilgan dengiz mahsulotlari va goʻshtli gazaklar"",,,,15%,15%,15%"
"14346,""Oziq-ovqat mahsulotlariSneklar, yong'oqlar va pistalarChips, popkorn"",Oziq-ovqat mahsulotlari,""Sneklar, yong'oqlar va pistalar"",""Chips, popkorn"",,,,15%,15%,15%"
14347,Oziq-ovqat mahsulotlariPishiriq va desertlar uchun mahsulotlarQuruq qaymoq va sut,Oziq-ovqat mahsulotlari,Pishiriq va desertlar uchun mahsulotlar,Quruq qaymoq va sut,,,,15%,15%,15%
14348,Oziq-ovqat mahsulotlariPishirish va shirinliklarPechenye,Oziq-ovqat mahsulotlari,Pishirish va shirinliklar,Pechenye,,,,20%,20%,20%
14349,Oziq-ovqat mahsulotlariSogʻlom ovqatlanishXumus,Oziq-ovqat mahsulotlari,Sogʻlom ovqatlanish,Xumus,,,,22%,22%,22%
14350,Oziq-ovqat mahsulotlariSogʻlom ovqatlanishSuperfudlar,Oziq-ovqat mahsulotlari,Sogʻlom ovqatlanish,Superfudlar,,,,15%,15%,15%
14352,Oziq-ovqat mahsulotlariPishirish va shirinliklarKonfetlarShokoladli konfetlar,Oziq-ovqat mahsulotlari,Pishirish va shirinliklar,Konfetlar,Shokoladli konfetlar,,,20%,-,-
14353,Oziq-ovqat mahsulotlariSut va sut mahsulotlariOʻsimlik suti,Oziq-ovqat mahsulotlari,Sut va sut mahsulotlari,Oʻsimlik suti,,,,15%,15%,15%
14354,SalomatlikVitaminlar va BFQlarSink,Salomatlik,Vitaminlar va BFQlar,Sink,,,,19%,19%,19%
14355,Oziq-ovqat mahsulotlariPishirish va shirinliklarKonfetlarChaynaladigan konfetlari,Oziq-ovqat mahsulotlari,Pishirish va shirinliklar,Konfetlar,Chaynaladigan konfetlari,,,20%,20%,20%
14356,Oziq-ovqat mahsulotlariSogʻlom ovqatlanishShakar o'rnini bosuvchilari,Oziq-ovqat mahsulotlari,Sogʻlom ovqatlanish,Shakar o'rnini bosuvchilari,,,,15%,15%,15%
14357,Oziq-ovqat mahsulotlariSogʻlom ovqatlanishKerob,Oziq-ovqat mahsulotlari,Sogʻlom ovqatlanish,Kerob,,,,22%,22%,22%
14358,Qurilish va taʼmirlashSantexnikaVannalar va butlovchi qismlarButlovchi qismlar,Qurilish va taʼmirlash,Santexnika,Vannalar va butlovchi qismlar,Butlovchi qismlar,Vanna uchun karkas,,18%,18%,18%
14359,Qurilish va taʼmirlashSantexnikaVannalar va butlovchi qismlarButlovchi qismlar,Qurilish va taʼmirlash,Santexnika,Vannalar va butlovchi qismlar,Butlovchi qismlar,Gidromassaj to‘plam,,18%,18%,18%
14360,Qurilish va taʼmirlashSantexnikaVannalar va butlovchi qismlarButlovchi qismlar,Qurilish va taʼmirlash,Santexnika,Vannalar va butlovchi qismlar,Butlovchi qismlar,Vanna oyoqchalari,,18%,18%,18%
14361,Qurilish va taʼmirlashSantexnikaVannalar va butlovchi qismlarButlovchi qismlar,Qurilish va taʼmirlash,Santexnika,Vannalar va butlovchi qismlar,Butlovchi qismlar,Vanna uchun panjara,,18%,18%,18%
14362,PoyabzallarErkaklar poyabzaliShlepanslar va slanslar,Poyabzallar,Erkaklar poyabzali,Shlepanslar va slanslar,,,,20%,20%,20%
"14363,""Oziq-ovqat mahsulotlariMakaronlar, yormalar va quruq nonushtalarYormalar va dukkaklilarManka yormasi"",Oziq-ovqat mahsulotlari,""Makaronlar, yormalar va quruq nonushtalar"",Yormalar va dukkaklilar,Manka yormasi,,,12%,12%,12%"
14364,PoyabzallarErkaklar poyabzaliTufli va loferlarLoferlar,Poyabzallar,Erkaklar poyabzali,Tufli va loferlar,Loferlar,,,20%,20%,20%
14365,KiyimQizlar uchun kiyimlarQizlar uchun maktab formasi,Kiyim,Qizlar uchun kiyimlar,Qizlar uchun maktab formasi,,,,25%,25%,25%
14366,KiyimOʻgʻil bolalar uchun kiyimlarOʻgʻil bolalar uchun maktab formasi,Kiyim,Oʻgʻil bolalar uchun kiyimlar,Oʻgʻil bolalar uchun maktab formasi,,,,25%,25%,25%
14367,AksessuarlarSayohat uchun aksessuarlarSayohat uchun organayzerlar,Aksessuarlar,Sayohat uchun aksessuarlar,Sayohat uchun organayzerlar,,,,30%,30%,30%
14368,Xobbi va ijodBoshqa xobbilarKolleksiya yigʻish,Xobbi va ijod,Boshqa xobbilar,Kolleksiya yigʻish,,,,22%,22%,22%
14370,Kanselyariya tovarlariMaktab va oʻqish uchun tovarlarGlobuslar,Kanselyariya tovarlari,Maktab va oʻqish uchun tovarlar,Globuslar,,,,20%,20%,20%
14373,Maishiy texnikaIqlim texnikasiKonditsionerlar va split tizimlarSplit tizimlar,Maishiy texnika,Iqlim texnikasi,Konditsionerlar va split tizimlar,Split tizimlar,,,7%,7%,7%
14374,Kanselyariya tovarlariSavdo uchun uskunalarBanknot hisoblagichlari va detektorlari,Kanselyariya tovarlari,Savdo uchun uskunalar,Banknot hisoblagichlari va detektorlari,,,,20%,20%,20%
14376,SalomatlikTibbiy buyumlar va sarflov materiallariDiagnostika testlariHomiladorlik va ovulyatsiya testlari,Salomatlik,Tibbiy buyumlar va sarflov materiallari,Diagnostika testlari,Homiladorlik va ovulyatsiya testlari,,,20%,20%,20%
14377,SalomatlikTibbiy buyumlar va sarflov materiallariDiagnostika testlariGiyohvand moddalar va spirtli ichimliklarni aniqlash uchun testlar,Salomatlik,Tibbiy buyumlar va sarflov materiallari,Diagnostika testlari,Giyohvand moddalar va spirtli ichimliklarni aniqlash uchun testlar,,,22%,22%,22%
14378,SalomatlikTibbiy buyumlar va sarflov materiallariDiagnostika testlariKoronavirus uchun ekspress testlar,Salomatlik,Tibbiy buyumlar va sarflov materiallari,Diagnostika testlari,Koronavirus uchun ekspress testlar,,,22%,22%,22%
14379,Uy-roʻzgʻor buyumlariMebelTokchalar,Uy-roʻzgʻor buyumlari,Mebel,Tokchalar,,,,20%,20%,20%
14380,AksessuarlarAyollar aksessuarlariSoyabon va yelpig'ichYelpig'ich,Aksessuarlar,Ayollar aksessuarlari,Soyabon va yelpig'ich,Yelpig'ich,,,30%,30%,30%
14382,Sport va hordiqSport turlariBadiiy gimnastika va raqslarBadiiy gimnastika va raqs uchun inventarlar,Sport va hordiq,Sport turlari,Badiiy gimnastika va raqslar,Badiiy gimnastika va raqs uchun inventarlar,,,25%,25%,25%
14383,AksessuarlarAyollar aksessuarlariRoʻmolar va sharflarSnudlar,Aksessuarlar,Ayollar aksessuarlari,Roʻmolar va sharflar,Snudlar,,,30%,30%,30%
14384,Sport va hordiqSport turlariBadiiy gimnastika va raqslarRaqs uchun aksessuarlar,Sport va hordiq,Sport turlari,Badiiy gimnastika va raqslar,Raqs uchun aksessuarlar,,,25%,25%,25%
14386,Qurilish va taʼmirlashQurilish-pardoz materiallariGul qogʻozlarGul qogʻozlar,Qurilish va taʼmirlash,Qurilish-pardoz materiallari,Gul qogʻozlar,Gul qogʻozlar,,,15%,15%,15%
14388,Xobbi va ijodStol va karta oʻyinlariDomino,Xobbi va ijod,Stol va karta oʻyinlari,Domino,,,,22%,22%,22%
14389,Xobbi va ijodStol va karta oʻyinlariLoto,Xobbi va ijod,Stol va karta oʻyinlari,Loto,,,,22%,22%,22%
14390,Xobbi va ijodStol va karta oʻyinlariStol oʻyinlari,Xobbi va ijod,Stol va karta oʻyinlari,Stol oʻyinlari,,,,20%,20%,20%
"14391,""Xobbi va ijodStol va karta oʻyinlariShaxmatlar, shashkalar, nardalar"",Xobbi va ijod,Stol va karta oʻyinlari,""Shaxmatlar, shashkalar, nardalar"",,,,20%,20%,20%"
14393,SalomatlikTibbiy buyumlar va sarflov materiallariDiagnostika testlariInfeksiya uchun testlar,Salomatlik,Tibbiy buyumlar va sarflov materiallari,Diagnostika testlari,Infeksiya uchun testlar,,,22%,22%,22%
14395,SalomatlikVitaminlar va BFQlarOvqat hazm qilish tizimi uchun,Salomatlik,Vitaminlar va BFQlar,Ovqat hazm qilish tizimi uchun,,,,19%,19%,19%
14396,SalomatlikVitaminlar va BFQlarVitamin va mineral komplekslar,Salomatlik,Vitaminlar va BFQlar,Vitamin va mineral komplekslar,,,,19%,19%,19%
14397,SalomatlikVitaminlar va BFQlarMaxsus ovqatlar,Salomatlik,Vitaminlar va BFQlar,Maxsus ovqatlar,,,,19%,19%,19%
14399,SalomatlikTibbiy buyumlar va sarflov materiallariDiagnostika testlariEkspress testlar,Salomatlik,Tibbiy buyumlar va sarflov materiallari,Diagnostika testlari,Ekspress testlar,,,20%,20%,20%
